บันทึกแล้ว,Stat,    งวด,Unnamed: 3,ผู้ใช้,G/L,กลับรายการ,เลขเอกสาร,Pstng Date,ว/ทเอกสาร,ประเภท,ศ.เงินทุน,ศ.ต้นทุน,Bus. Process,ผลิตภัณฑ์/,Carrier/Op,เซกเมนต์,ศูนย์กำไร,BP,    Amt in loc.cur.,Tx,ข้อความ,ส/ท ซ่อม,SNoซ,วัสดุ,เงื่อนไข1,เงื่อนไข2
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R10205,2R10205,,,,19303,,,590,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000037,26.03.2024,26.03.2024,HR,2R10205,2R10205,,,,19303,,,"1,150.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000042,12.04.2024,12.04.2024,HR,2R10205,2R10205,,,,19303,,,"2,478.75",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000039,26.03.2024,26.03.2024,HR,2R10206,2R10206,,,,19303,,,"2,190.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000049,25.04.2024,25.04.2024,HR,2R10206,2R10206,,,,19303,,,"3,640.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R10207,2R10207,,,,19303,,,"34,959.95",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000037,26.03.2024,26.03.2024,HR,2R10207,2R10207,,,,19303,,,780,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000049,25.04.2024,25.04.2024,HR,2R10207,2R10207,,,,19303,,,"6,800.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R10209,2R10209,,,,19303,,,"1,428.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000039,26.03.2024,26.03.2024,HR,2R10209,2R10209,,,,19303,,,"6,773.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000042,12.04.2024,12.04.2024,HR,2R10209,2R10209,,,,19303,,,"20,500.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000050,25.04.2024,25.04.2024,HR,2R10209,2R10209,,,,19303,,,"3,013.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R10210,2R10210,,,,19303,,,"1,245.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000039,26.03.2024,26.03.2024,HR,2R10210,2R10210,,,,19303,,,"7,265.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000052,25.04.2024,25.04.2024,HR,2R10210,2R10210,,,,19303,,,"1,072.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R10211,2R10211,,,,19303,,,"1,244.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000048,25.04.2024,25.04.2024,HR,2R10211,2R10211,,,,19303,,,875,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R20001,2R20000,,,,19303,,,"1,295.25",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000038,26.03.2024,26.03.2024,HR,2R20001,2R20000,,,,19303,,,"1,977.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R20001,2R20005,,,,19303,,,"9,440.60",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000039,26.03.2024,26.03.2024,HR,2R20001,2R20005,,,,19303,,,"7,512.30",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000042,12.04.2024,12.04.2024,HR,2R20001,2R20005,,,,19303,,,"1,822.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000048,25.04.2024,25.04.2024,HR,2R20001,2R20005,,,,19303,,,"44,412.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R20001,2R20006,,,,19303,,,800,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000037,26.03.2024,26.03.2024,HR,2R20001,2R20006,,,,19303,,,"6,259.60",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000042,12.04.2024,12.04.2024,HR,2R20001,2R20006,,,,19303,,,"5,530.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000049,25.04.2024,25.04.2024,HR,2R20001,2R20006,,,,19303,,,"46,269.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000036,26.03.2024,26.03.2024,HR,2R20102,2R20102,,,,19303,,,"1,830.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000042,12.04.2024,12.04.2024,HR,2R20102,2R20102,,,,19303,,,"59,077.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R20103,2R20103,,,,19303,,,"21,462.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000039,26.03.2024,26.03.2024,HR,2R20106,2R20106,,,,19303,,,"2,451.25",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000049,25.04.2024,25.04.2024,HR,2R20107,2R20107,,,,19303,,,315,,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000038,26.03.2024,26.03.2024,HR,2R20200,2R20200,,,,19303,,,"1,441.75",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000037,26.03.2024,26.03.2024,HR,2R20202,2R20202,,,,19303,,,"5,500.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000038,26.03.2024,26.03.2024,HR,2R20203,2R20203,,,,19303,,,"13,156.25",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000050,25.04.2024,25.04.2024,HR,2R20203,2R20203,,,,19303,,,"4,391.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000038,26.03.2024,26.03.2024,HR,2R20204,2R20204,,,,19303,,,"4,905.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000042,12.04.2024,12.04.2024,HR,2R20204,2R20204,,,,19303,,,"9,788.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000037,26.03.2024,26.03.2024,HR,2R20205,2R20205,,,,19303,,,"3,595.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R20206,2R20206,,,,19303,,,"42,014.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000037,26.03.2024,26.03.2024,HR,2R20206,2R20206,,,,19303,,,"39,905.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000037,26.03.2024,26.03.2024,HR,2R20207,2R20207,,,,19303,,,"4,143.10",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000037,26.03.2024,26.03.2024,HR,2R20208,2R20208,,,,19303,,,"4,993.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000049,25.04.2024,25.04.2024,HR,2R20208,2R20208,,,,19303,,,"1,750.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000036,26.03.2024,26.03.2024,HR,2R20209,2R20209,,,,19303,,,"4,636.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000042,12.04.2024,12.04.2024,HR,2R20209,2R20209,,,,19303,,,"4,026.70",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000037,26.03.2024,26.03.2024,HR,2R30001,2R30005,,,,19303,,,"7,197.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R30001,2R30006,,,,19303,,,"10,289.80",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000038,26.03.2024,26.03.2024,HR,2R30001,2R30006,,,,19303,,,"34,576.60",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R30102,2R30102,,,,19303,,,"6,910.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000042,12.04.2024,12.04.2024,HR,2R30102,2R30102,,,,19303,,,"10,635.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000048,25.04.2024,25.04.2024,HR,2R30102,2R30102,,,,19303,,,"7,650.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R30106,2R30106,,,,19303,,,"5,714.40",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000042,12.04.2024,12.04.2024,HR,2R30106,2R30106,,,,19303,,,"4,584.90",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000037,26.03.2024,26.03.2024,HR,2R30107,2R30107,,,,19303,,,"4,780.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R30202,2R30202,,,,19303,,,"2,168.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000050,25.04.2024,25.04.2024,HR,2R30202,2R30202,,,,19303,,,"5,076.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R30203,2R30203,,,,19303,,,"10,328.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000037,26.03.2024,26.03.2024,HR,2R30203,2R30203,,,,19303,,,"24,013.75",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000042,12.04.2024,12.04.2024,HR,2R30203,2R30203,,,,19303,,,"8,334.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000048,25.04.2024,25.04.2024,HR,2R30203,2R30203,,,,19303,,,"12,231.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R30205,2R30205,,,,19303,,,"1,050.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000042,12.04.2024,12.04.2024,HR,2R30205,2R30205,,,,19303,,,"5,610.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.02.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000028,12.03.2024,12.03.2024,HR,2R30206,2R30206,,,,19303,,,"45,691.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,3,,HHRM0604,51602104,,8800000039,26.03.2024,26.03.2024,HR,2R30206,2R30206,,,,19303,,,"56,020.00",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000042,12.04.2024,12.04.2024,HR,2R30206,2R30206,,,,19303,,,"35,826.10",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000051,25.04.2024,25.04.2024,HR,2R30206,2R30206,,,,19303,,,"46,511.20",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
28.03.2024,ต-ค่ารักษาพยาบาล-พนักงาน,4,,HHRM0604,51602104,,8800000042,12.04.2024,12.04.2024,HR,2R30207,2R30207,,,,19303,,,"12,452.50",,5401-ค่ารักษาพยาบาล,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,ต-ค่ารักษาพยาบาล-พนักงาน,,,,51602104,,,,,,,,,,,,,,"7,620,572.47",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,ต-ค่ารักษาพยาบาล-พนักงาน,,,,51602104,,,,,,,,,199990000,,,,,"2,981,247.92",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
,ต-ค่ารักษาพยาบาล-พนักงาน,,,,51602104,,,,,,,,,,,,,,"10,601,820.39",,,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000036,26.03.2024,26.03.2024,HR,1C10200,1C10208,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,4,,HHRM0604,51602105,,8800000050,25.04.2024,25.04.2024,HR,1C10200,1C10208,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000037,26.03.2024,26.03.2024,HR,1C10300,1C10301,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,4,,HHRM0604,51602105,,8800000050,25.04.2024,25.04.2024,HR,1C10300,1C10301,,,,19303,,,200,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000038,26.03.2024,26.03.2024,HR,1C10300,1C10302,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,4,,HHRM0604,51602105,,8800000050,25.04.2024,25.04.2024,HR,1C10300,1C10302,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000037,26.03.2024,26.03.2024,HR,1C10300,1C10308,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,4,,HHRM0604,51602105,,8800000049,25.04.2024,25.04.2024,HR,1C10300,1C10308,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000037,26.03.2024,26.03.2024,HR,1D00004,1D00004,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,4,,HHRM0604,51602105,,8800000050,25.04.2024,25.04.2024,HR,1D00004,1D00004,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000036,26.03.2024,26.03.2024,HR,1D10200,1D10202,,,,19303,,,"28,200.00",,5310-ค่าช่วยเหลือการศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000036,26.03.2024,26.03.2024,HR,1D10200,1D10202,,,,19303,,,"4,864.50",,5312-ภาษีทอดแรก-ค่าศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000036,26.03.2024,26.03.2024,HR,1D10200,1D10202,,,,19303,,,"1,000.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,4,,HHRM0604,51602105,,8800000049,25.04.2024,25.04.2024,HR,1D10200,1D10202,,,,19303,,,"1,000.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000036,26.03.2024,26.03.2024,HR,1D10200,1D10203,,,,19303,,,"4,000.00",,5310-ค่าช่วยเหลือการศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000036,26.03.2024,26.03.2024,HR,1D10200,1D10203,,,,19303,,,690,,5312-ภาษีทอดแรก-ค่าศึกษาบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000038,26.03.2024,26.03.2024,HR,1D10200,1D10203,,,,19303,,,"2,000.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,4,,HHRM0604,51602105,,8800000051,25.04.2024,25.04.2024,HR,1D10200,1D10203,,,,19303,,,"2,000.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000036,26.03.2024,26.03.2024,HR,1D10200,1D10207,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,4,,HHRM0604,51602105,,8800000048,25.04.2024,25.04.2024,HR,1D10200,1D10207,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000036,26.03.2024,26.03.2024,HR,1D10200,1D10211,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,4,,HHRM0604,51602105,,8800000049,25.04.2024,25.04.2024,HR,1D10200,1D10211,,,,19303,,,400,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000039,26.03.2024,26.03.2024,HR,1D10200,1D10212,,,,19303,,,"2,000.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.04.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,4,,HHRM0604,51602105,,8800000048,25.04.2024,25.04.2024,HR,1D10200,1D10212,,,,19303,,,"2,000.00",,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
19.03.2024,ต-เงินช่วยเหลือเกี่ยวกับบุตร-พนักงาน,3,,HHRM0604,51602105,,8800000038,26.03.2024,26.03.2024,HR,1D10200,1D10213,,,,19303,,,800,,4007-ค่าช่วยเหลือบุตร,,,,บันทึกรหัสกระบวนการทางธุรกิจ,
